"","log_e[1]","log_e[2]","log_e[3]","log_b[1]","log_b[2]","log_b[3]","e[1]","e[2]","e[3]","b[1]","b[2]","b[3]","lp__"
"5260",3.21706653496664,3.44094215305539,3.6349445589148,0.886819867006679,0.66406311284565,0.573578709996265,24.9548086469183,31.2163549021728,37.8997516355351,2.4273979156327,1.94266960627479,1.77460650317055,-138.957434475422
"5261",3.53491908377754,3.66608225185293,3.82013273796749,0.57253481051633,0.501292662911455,0.689176102512447,34.292239803458,39.098427619706,45.6102621325468,1.77275495894597,1.65085388961982,1.99207359251265,-138.808446463021
"5262",3.05336695225612,3.44045469474172,3.63113968819833,0.660268190967776,0.757143728192728,0.822234265461356,21.1865585991734,31.2011419385973,37.7558219708982,1.93531129781818,2.13217743645082,2.2755784082243,-140.423689208248
"5263",3.06812020145985,3.6076706175448,3.72963679642293,0.692168964088223,0.509833521824622,0.858226652299891,21.5014462746562,36.8800449514517,41.6639729116104,1.99804452365208,1.66501398338176,2.35897370171819,-138.055119981106
"5264",3.50680654364557,3.55977318483002,4.06832925354123,0.738109999702327,0.217717192648865,0.70189929055963,33.3416225746884,35.1552225029883,58.4592104362784,2.09197793683761,1.24323542178092,2.01758104338751,-142.095790978656
"5265",3.22161151235318,3.31172424621465,3.64076906760564,0.749254292818618,0.571456336855181,0.564688932568638,25.0684858223156,27.4323849025743,38.1211431909458,2.11542194296086,1.77084411999502,1.75890056093528,-138.761538138572
"5266",3.26691281854147,3.45706481104872,3.65047904845103,0.801012026545582,0.455141862397361,0.612780209266389,26.2302367179705,31.7237245996838,38.4931016936376,2.22779437507193,1.57639699862971,1.84555530267276,-137.308556237964
"5267",3.47567416625231,3.58318923480723,3.88594719595339,0.780429849871434,0.546806512338893,0.899927544333495,32.3196099839664,35.9881326251063,48.7130614288545,2.18241017263625,1.72772672451267,2.45942490543028,-138.18624418835
"5268",3.06978112438612,3.47358900275963,3.63719918442106,0.61905901319596,0.455151410729292,0.651693330793335,21.5371881937916,32.2522885256461,37.9852977832785,1.85717963783087,1.57641205066337,1.9187872211177,-138.439470832857
"5269",3.1509734588795,3.62382027579212,3.72705147588207,0.482247957987984,0.543488154397281,0.819589460725836,23.3587923406967,37.4804804375318,41.5563973052592,1.61971135588247,1.72200301073321,2.26956789948879,-138.321528805299
"5270",3.1509734588795,3.62382027579212,3.72705147588207,0.482247957987984,0.543488154397281,0.819589460725836,23.3587923406967,37.4804804375318,41.5563973052592,1.61971135588247,1.72200301073321,2.26956789948879,-138.321528805299
"5271",3.43662794896324,3.39732574342499,3.83655221352839,0.986045400312062,0.445001447172968,0.684035947257983,31.0819712637663,29.8840754067341,46.3653407504434,2.68061273354986,1.56049245413353,1.98186029641989,-139.030052825507
"5272",3.33605369209579,3.28649849442809,3.78962895159956,1.04574255968435,0.498483573348833,0.727963237612233,28.1079847869943,26.7490375813661,44.2399820556175,2.84551070087375,1.64622300052537,2.07085846275341,-139.998411988291
"5273",3.33245809530374,3.48233599615935,3.8526889507534,0.732744991774238,0.369464608720604,1.09229642119992,28.0071012839508,32.5356364953415,47.1195953073804,2.08078451187656,1.44695971763082,2.98111210709635,-139.495000579781
"5274",3.16006322247725,3.5364833140297,3.64176649188972,0.745581676548559,0.444447846800298,0.48199829303879,23.5720861676407,34.345922737662,38.1591851137165,2.10766705898818,1.55962880400994,1.6193070212053,-138.601282249006
"5275",3.45735667463798,3.42481879522788,3.67180380220999,0.685695723927656,0.427962557384337,0.756067268019057,31.732984951124,30.7170782660048,39.3227724302645,1.98515247328582,1.53412863810321,2.12988346726203,-137.662004769516
"5276",3.25185805176159,3.73785056292729,3.84224755870145,0.909836277646344,0.794247637595818,0.768184098596378,25.8383042500156,42.0076003626466,46.6301607749785,2.48391582754674,2.21277556123591,2.15584788997108,-140.533509081117
"5277",3.34324840142977,3.28793960347077,3.73651242975417,0.517858555655043,0.197652723894569,0.763967776179443,28.3109428039805,26.7876136507926,41.9514261917211,1.67842953505652,1.2185391508042,2.14677727593937,-140.542197579478
"5278",3.31416125651836,3.47698697222279,3.89027031407658,0.731531166181412,0.508086148520165,0.491952558645195,27.4993194341817,32.362067223878,48.92410961197,2.07826033464827,1.66210712282055,1.63550652671929,-138.061872230107
"5279",3.47072237160945,3.7853029257044,3.56550540280072,0.559222556162433,0.511735529449351,0.786789081770135,32.1599655019442,44.049012115921,35.3573185771802,1.74931197968186,1.66818386628854,2.19633284685997,-140.443507576417
"5280",3.64333362747179,3.75021629309294,3.92153589265889,0.526583191503537,0.328410988423553,0.776975401435186,38.2190326128153,42.5302800111008,50.4779139281252,1.69313728814701,1.38875961914332,2.17488415583076,-142.558898365394
"5281",3.62416692483013,3.83129602349698,3.88278554244255,0.624577182803279,0.357119318941505,0.739144396462557,37.4934752622114,46.1222750679052,48.5592908199485,1.86745619788744,1.42920639107424,2.09414299160772,-141.936198649461
"5282",3.27923861536339,3.56940512098867,3.69473165083744,0.601411557513107,0.595279097332339,0.579767418857093,26.5555460159546,35.4954713588871,40.2347741712086,1.82469264200835,1.81353702768023,1.7856230801938,-137.533197856673
"5283",3.32117710843523,3.5519675522122,3.84455246100325,1.0129578165444,0.627728434274264,0.914982996047094,27.692928960875,34.881881937387,46.7377626982055,2.7537340211641,1.87335030400576,2.49673279721704,-139.272778030215
"5284",3.27704651103718,3.44176012163927,3.67557552849522,0.563922804406278,0.783493965156671,0.65049274164174,26.4973972460186,31.2418993456379,39.4713672179231,1.75755353374437,2.18910758458599,1.91648492832622,-139.534486710142
"5285",3.27061676163685,3.63197314869287,3.80755337516987,0.942322275742227,0.352377818114344,0.851372134375562,26.3275721733657,37.7873030742554,45.0401077060119,2.56593330936884,1.42244584801481,2.34285936529417,-138.437985943069
"5286",3.42227266116291,3.4281483457174,3.70865222272034,0.679739129367826,0.49507735116712,0.717388809287421,30.6389679485232,30.8195227814343,40.7987817836446,1.9733628726574,1.64062513841834,2.04907569152083,-137.112918205399
"5287",3.19344858702558,3.64349190791995,3.84891348931218,0.793396110650147,0.519657486737514,0.742237849030544,24.3723327931419,38.2250824171956,46.9420324938658,2.21089212523286,1.68145163157355,2.10063115385993,-137.175322809383
"5288",3.39991575127971,3.18787824036622,3.86939930035543,0.752347040614744,0.427853605177445,0.571488027583601,29.9615757166507,24.2369478711294,47.9135957545756,2.12197453705028,1.5339615005076,1.77090024022434,-140.024025631459
"5289",3.21649462631821,3.87450708078719,3.72912748813718,0.729432904443137,0.552202241938676,0.845207383217758,24.9405408563585,48.1589539658837,41.6427585077834,2.07390417228855,1.73707426646626,2.32846064816435,-139.451881777935
"5290",3.23740807296424,3.70354241614994,4.00572328548739,0.505030395282307,0.273014460449224,0.722422630625001,25.4676258984429,40.5908396249758,54.9115267496606,1.65703588576895,1.31391924454989,2.05941637720573,-140.970032766889
"5291",3.28560958237309,3.47717160881258,3.77513653926533,0.895908917335735,0.304393314439425,0.546046970093914,26.7252706043413,32.3680429972652,43.6034614938913,2.44956122660371,1.35580220782,1.72641494131807,-138.796143227436
"5292",3.47680093574373,3.64885127353506,4.06053795144571,0.706665216786674,0.785852308945125,0.817273356530274,32.3560472588207,38.4304945572501,58.0055068335664,2.02721963596366,2.19427634532212,2.26431742642313,-142.233844269843
"5293",3.24576469773825,3.49358354562544,3.64140088309934,0.885778017623535,0.265674720431314,0.432157489390792,25.6813410167882,32.9036484126791,38.1452363302595,2.42487024956396,1.30431072404722,1.54057772070343,-140.632694230663
"5294",3.31611690095277,3.58934818087072,3.77398004056226,0.704636467326448,0.829420313646571,1.10751556215285,27.5531509456746,36.2104655583367,43.5530632955671,2.02311108424166,2.29198971993108,3.02682907653274,-141.720418641379
"5295",3.25495084530284,3.35479600504536,3.92574370313013,0.929376387944087,0.251445114110297,0.404148139487831,25.9183404945089,28.6397612279669,50.6907629229805,2.53292911986161,1.28588232133177,1.49802584730341,-142.296200006071
"5296",3.4526524526244,3.72807942127048,3.58536627229426,0.990278223993122,0.469205726639287,0.732774249688163,31.5840565156179,41.5991369754877,36.0665654835784,2.69198334252258,1.5987238650131,2.08084539218132,-140.35614834956
